filename,reference,prediction
val_71.jpg, plate of food with a fork and a knife on it sits on a wooden table. The food on the table has been cut in half. There is something,Two people are sitting at a table. The person on the right is wearing a red and white striped shirt. The person on the left is wearing a
val_686.jpg, photo is taken on a white desk. Part of a laptop computer can be seen on the table. A pink cellphone is sitting beside a pink computer mouse.,The image is of a cubicle. The cubicle has a desktop and a laptop computer which are both on.  The desktop screen shows a man
val_692.jpg, cat lays on top of a bed. The cat has stripes. There is a dotted cloth under the cat. There is a gray wall behind the cat., a cat is sleeping on a bed made of wood. the cat has grey fur. the cat has white whiskers. the bed is made of wood
val_160.jpg, white plane is flying. Below the plane is a football field. There are players at the football field. There is one person with black sleeveless shirt,Two airplanes are flying side by side. The planes are the same colors as the airplane on the right. The tails are a different color. The sky
val_24.jpg, train is pulling into the station. There is no one on the platform by the train. The front of the train is blue and gray. The conductor is,The train is on the tracks. The train is dusty. The train car in the front is orange. The roof is white. The windows are white
val_423.jpg, is a man holding some bananas. His jacket is blue in color. He is also wearing a blue hat. The bananas are still green. There is a,Two people are riding on a buggy that a horse is pulling. The buggy has a white canopy on it and a red top. The people are wearing
val_943.jpg, hard beige and gold color suitcase with a lot of different stickers on it is being weighed at an airport luggage counter . The suitcase is open. The weight,Three stuffed toys are on a shelf next to each other. There is a long blue pole with a checkered flag on top of it. There
val_129.jpg, sidewalk has many parking meters standing on it. There is a pole and a tree standing next to the parking meters. There are many street lights as well.,The street is crowded with people. Did you see the cars are going in both directions. The car closest to the camera has its brake lights on.
val_262.jpg, band of people are walking down a street in a parade setting.  One person with long hair has an umbrella over his head he is wearing a white shirt, a man is holding a garter. the garter is black in color. a man is wearing a polka dot hat. a person is wearing
val_123.jpg, is a field. There is a house on the field. The house seems to be made of wood. There is a cow on the field. The cow,Two young boys are posing for a picture outside on a sunny day. One of the boys is wearing a blue jacket and dark pants. The other is
val_622.jpg, girl is standing in a room holding a video remote in her right hand. Her left hand is on her hip. The girl's dark hair is styled in,A young girl is sitting on a training seat set on the toilet. She is smiling and looking at the camera. The girl has curly brown hair and
val_535.jpg, sign is sticking from the side of a building. The sign is blue and circular and on it there is a white bike and a pedestrian walking motion. The,The sky is partly cloudy and mostly blue. There is a bike parked in front of the building. There is a lamp post in front of the bike
val_264.jpg, girl is surfing on the surfboard. her bathing suit is pink in color. her surfboard is multicolored. the sky is blue.,Two people are standing on a beach. One of the people is wearing a white shirt and blue jean shorts. There is a large wave in the
val_495.jpg, photo is taken outside on a sunny day. A group of elderly people are riding different horses through a field. All of the horses have a lot of hair,"Two men are riding on top of horses. The horse on the left is dark brown and the man riding on top of it has a black shirt,"
